shopID,wineID,wineName,shopName,shopAddress
202806,102806,Atwater NV Bubble Pinot Noir Rosé Sparkling (Seneca Lake),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202807,102807,Bodegas Ribón 2012 Tinto Ribón Crianza (Ribera del Duero),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202808,102808,Boudreaux Cellars 2011 Wallula Vineyard Syrah (Horse Heaven Hills),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202809,102809,Kirkland Signature 2013 Signature Series Merlot (Oakville),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202810,102810,Le Casalte 2012 Quercetonda (Vino Nobile di Montepulciano),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202811,102811,Maryhill 2013 Chardonnay (Columbia Valley (WA)),Liquor Land,"32 E Green St, Champaign, IL 61820"
202812,102812,:Nota Bene 2011 Verhey Vineyard Malbec (Yakima Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202813,102813,Oakville Winery 2013 Estate Grown and Produced Zinfandel (Oakville),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202814,102814,Kennedy Shah 2011 Tempranillo (Columbia Valley (WA)),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202815,102815,Kennedy Shah 2012 La Vie en Rouge Red (Columbia Valley (WA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202816,102816,Le Fonti a San Giorgio 2011 Chianti Montespertoli,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202817,102817,Andis 2014 Belle en Rosé (Amador County),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202818,102818,Astorre Noti 2011 Vino Nobile di Montepulciano,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202819,102819,Attis 2013 Albariño (Rías Baixas),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202820,102820,Barlow 2012 Unfiltered Merlot (Calistoga),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202821,102821,Bindi Sergardi 2013 Al Canapo (Chianti Colli Senesi),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202822,102822,Bodegas Riolanc 2012 Vendimia Seleccionada (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202823,102823,Bonacchi 2013 Casalino (Chianti Classico),Liquor Land,"32 E Green St, Champaign, IL 61820"
202824,102824,Castello di Querceto 2013 Chianti Classico,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202825,102825,Cave du Marmandais 2014 Murets de Mez (Bordeaux),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202826,102826,Charles & Charles 2014 Rosé (Columbia Valley (WA)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202827,102827,Château Anniche 2014 Bordeaux Blanc,Liquor Land,"32 E Green St, Champaign, IL 61820"
202828,102828,Château Bel Air 2012 Château Ouvrard (Bordeaux Supérieur),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202829,102829,Château de l'Aubrade 2014 Bordeaux Blanc,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202830,102830,Château de Parenchère 2014 Bordeaux Clairet,Liquor Land,"32 E Green St, Champaign, IL 61820"
202831,102831,Château Guichot 2014 Bordeaux Blanc,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202832,102832,Château Lary 2014 Bordeaux Blanc,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202833,102833,Château Maison Noble 2013 Bordeaux Supérieur,Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202834,102834,Coli 2013 Pratale (Chianti Classico),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202835,102835,Bench 2014 Merlot (Knights Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202836,102836,Campo di Sasso 2014 Insoglio del Cinghiale Red (Toscana),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202837,102837,Château de la Terrière 2015 Brouilly,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202838,102838,Cottesbrook 2016 Sauvignon Blanc (Marlborough),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202839,102839,Disruption 2014 Cabernet Sauvignon (Washington),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202840,102840,Fattoria La Striscia 2014 Sangiovese (Toscana),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202841,102841,Fattoria Sardi 2015 Le Cicale Rosato (Toscana),Liquor Land,"32 E Green St, Champaign, IL 61820"
202842,102842,Georges Duboeuf 2015 Domaine du Paradis (Saint-Amour),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202843,102843,Georges Duboeuf 2015 Domaine Mont Chavy (Morgon),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202844,102844,Georges Duboeuf 2015 Flower Label (Chiroubles),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202845,102845,Georges Duboeuf 2015 Flower Label (Fleurie),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202846,102846,Great American Wine Company 2014 Cabernet Sauvignon (California),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202847,102847,Guicciardini Strozzi 2012 Vignarè Red (Toscana),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202848,102848,Happy Camper 2015 Chardonnay (California),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202849,102849,Hawkins Cellars 2015 Barrel Select Viognier (Columbia Valley (WA)),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202850,102850,Il Palagio 2012 Sister Moon Red (Toscana),Liquor Land,"32 E Green St, Champaign, IL 61820"
202851,102851,Marietta Cellars NV Arme Lot Number 3 Red (North Coast),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202852,102852,McGregor 2013 Reserve Cabernet Franc (Finger Lakes),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202853,102853,Pessagno 2013 Pinot Noir (Santa Lucia Highlands),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202854,102854,Val delle Rose 2015 Morellino di Scansano,Liquor Land,"32 E Green St, Champaign, IL 61820"
202855,102855,Valle Hermoso 2014 Elegido Gran Reserva Malbec (Colchagua Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202856,102856,Baccinetti 2011 Saporaia (Brunello di Montalcino),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202857,102857,Rideau 2014 Estate Grenache,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202858,102858,Ryan Patrick 2013 Reserve Northridge Vineyard Grenache (Wahluke Slope),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202859,102859,San Pedro 2014 1865 Single Vineyard Cabernet Sauvignon (Maipo Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202860,102860,Sangervasio 2011 I Renai Merlot (Toscana),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202861,102861,Scaranto 2013 Red (Toscana),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202862,102862,Ste. Chapelle 2015 Special Harvest Riesling,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202863,102863,Tolaini 2011 Valdisanti Red (Toscana),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202864,102864,Vanderbilt 2013 Reserve Merlot (Dry Creek Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202865,102865,Protos 2006 Reserva (Ribera del Duero),Liquor Land,"32 E Green St, Champaign, IL 61820"
202866,102866,Purple Hands 2011 Stoller Vineyard Pinot Noir (Dundee Hills),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202867,102867,Quinta do Casal Branco 2011 Falcoaria Fernão Pires (Tejo),Liquor Land,"32 E Green St, Champaign, IL 61820"
202868,102868,RN Estate 2010 Harmonie des Cepages Red (Paso Robles),Liquor Land,"32 E Green St, Champaign, IL 61820"
202869,102869,RN Estate 2011 Fiddlestix Vineyard Pinot Noir (Sta. Rita Hills),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202870,102870,Écluse 2010 Lock Vineyard Cabernet Sauvignon (Paso Robles),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202871,102871,Elena Walch 2009 Riserva Castel Ringberg Chardonnay (Alto Adige),Liquor Land,"32 E Green St, Champaign, IL 61820"
202872,102872,Fournier Père et Fils 2010 Cuvée Silex (Sancerre),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202873,102873,Gini 2010 Contrada Salvarenza Vecchie Vigne (Soave Classico),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202874,102874,W.H. Smith 2010 Pinot Noir (Sonoma Coast),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202875,102875,Bjornstad 2009 Van der Kamp Vineyard Pinot Meunier (Sonoma Mountain),Liquor Land,"32 E Green St, Champaign, IL 61820"
202876,102876,Chase 2009 Petite Sirah (Calistoga),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202877,102877,Château la Varière 2010 Vieilles Vignes Cabernet Franc-Cabernet Sauvignon (Anjou Villages Brissac),Liquor Land,"32 E Green St, Champaign, IL 61820"
202878,102878,Contadi Castaldi 2008 Brut Satèn Chardonnay (Franciacorta),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202879,102879,Ken Wright 2011 Shea Vineyard Pinot Noir,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202880,102880,Market Vineyards 2009 Benchmark Merlot (Columbia Valley (WA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202881,102881,MCV 2011 Rosewynn Vineyard Petite Sirah (Paso Robles),Liquor Land,"32 E Green St, Champaign, IL 61820"
202882,102882,Terre Rouge 2011 Viognier (Fiddletown),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202883,102883,V. Sattui 2009 Paradiso Red (Napa Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202884,102884,Westerly 2010 Pinot Noir (Sta. Rita Hills),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202885,102885,Whitcraft 2011 Pence Ranch Pinot Noir (Santa Ynez Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202886,102886,Nicora 2010 Euphoric La Vista Vineyard Grenache-Syrah (Paso Robles),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202887,102887,Nicora 2010 G-S-M (Paso Robles),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202888,102888,Black Kite 2010 Redwood's Edge Pinot Noir (Anderson Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202889,102889,Bunnell 2009 Grenache (Columbia Valley (WA)),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202890,102890,Château la Varière 2009 Les Melleresses (Bonnezeaux),Liquor Land,"32 E Green St, Champaign, IL 61820"
202891,102891,Château Lagrézette 2010 Château Chevaliers Lagrézette Malbec (Cahors),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202892,102892,Château Saint-Didier-Parnac 2011 Prieuré de Cénac Malbec (Cahors),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202893,102893,Contadi Castaldi 2008 Zero Sparkling (Franciacorta),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202894,102894,Domaine de Cause 2009 Notre Dame de Champs Malbec (Cahors),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202895,102895,Losada 2013 El Pájaro Rojo Mencía (Bierzo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202896,102896,Manuel Olivier 2012 Vieilles Vignes (Bourgogne Hautes Côtes de Nuits),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202897,102897,Windy Bay 2012 Pinot Noir (Oregon),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202898,102898,Vignerons de Buxy 2012 Buissonnier (Mercurey),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202899,102899,Villa Girardi 2010 Amarone della Valpolicella Classico,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202900,102900,Wines & Winemakers 2013 Lua Cheia em Vinhas Velhas Album Antão Vaz (Alentejano),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202901,102901,Clos La Chance 2010 Amber's Cuvee Sparkling (Santa Cruz Mountains),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202902,102902,Pagos del Rey 2008 Arnegui Reserva (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202903,102903,Quinta de Covela 2013 Covela Rosé (Minho),Liquor Land,"32 E Green St, Champaign, IL 61820"
202904,102904,Ricci Curbastro 2009 Extra Brut Sparkling (Franciacorta),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202905,102905,Ruhlmann NV Signature Brut Sparkling (Crémant d'Alsace),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202906,102906,Dopff & Irion NV Brut Rosé Sparkling (Crémant d'Alsace),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202907,102907,Foris 2012 Maple Ranch Estate Pinot Noir (Rogue Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202908,102908,Vega Sindoa 2012 El Chaparral Old Vines Garnacha (Navarra),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202909,102909,Il Mosnel 2010 Brut Satèn Chardonnay (Franciacorta),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202910,102910,Jaffelin 2013 Les Villages de Jaffelin (Mâcon-Péronne),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202911,102911,Jean-Luc and Paul Aegerter 2012 Clos des Rois Premier Cru (Maranges),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202912,102912,Lealtanza 2011 Crianza (Rioja),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202913,102913,Maximin Grünhäuser 2012 Herrenberg Alte Reben Trocken Riesling (Mosel),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202914,102914,Aldonia 2012 Vendimia (Rioja),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202915,102915,Altemasi 2010 Brut Chardonnay (Trento),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202916,102916,Ancient Oak Cellars 2011 Siebert Ranch Pinot Noir (Russian River Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202917,102917,Cellers Baronia del Montsant 2010 Englora Red (Montsant),Liquor Land,"32 E Green St, Champaign, IL 61820"
202918,102918,Benziger 2012 Appellation Series Pinot Noir (Sonoma Coast),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202919,102919,Herdade do Rocim 2013 Olho de Mocho Rosé (Alentejano),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202920,102920,Le Bertarole 2010 Podere Cariano (Amarone della Valpolicella Classico),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202921,102921,Poças NV Poças Pink (Port),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202922,102922,Quintas de Melgaço 2013 QM Blue White (Vinho Verde),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202923,102923,Augusta Winery 2008 Seyval Blanc (Augusta),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202924,102924,Bella 2007 Lily Hill Estate Syrah (Dry Creek Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
202925,102925,Carmen 2009 Sauvignon Blanc (Curicó Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202926,102926,Pulenta Estate 2008 La Flor Cabernet Sauvignon (Mendoza),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202927,102927,Simonnet-Febvre 2007 Sauvignon de Saint-Bris (Saint-Bris),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202928,102928,Williamson Wines 2006 Clarissa Vin Rouge Red (Dry Creek Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202929,102929,Mendocino Farms 2005 Heart Arrow Ranch Cabernet Sauvignon (Mendocino),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202930,102930,Messina Hof 2009 Muscat Canelli (Texas),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202931,102931,Morandé 2008 Pionero Merlot (Rapel Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
202932,102932,La Chiripada 2007 Artist Series 1 Dolcetto (New Mexico),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202933,102933,Howling Moon 2008 Chardonnay (Lodi),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202934,102934,La Storia 2006 Cuvee 32 Red (Alexander Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202935,102935,Luigi Bosca 2009 Finca la Linda Chardonnay (Luján de Cuyo),Liquor Land,"32 E Green St, Champaign, IL 61820"
202936,102936,O. Fournier 2007 Urban Uco Tempranillo (Uco Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202937,102937,Pahrump Valley Winery 2005 Nevada Ridge First Crush Zinfandel (Nevada),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202938,102938,Sobon Estate 2008 Viognier (Amador County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202939,102939,Terre Rouge 2007 Tete-a-Tete Red (Sierra Foothills),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202940,102940,Three Fox 2007 Il Volpe Sangiovese (Virginia),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202941,102941,Castello di Borghese 2006 Founder's Field Reserve Sauvignon Blanc (North Fork of Long Island),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202942,102942,Chateau Ste. Michelle 2006 Syrah (Columbia Valley (WA)),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202943,102943,Doña Paula 2009 Los Cardos Sauvignon Blanc (Mendoza),Liquor Land,"32 E Green St, Champaign, IL 61820"
202944,102944,Easton 2007 Cooper Ranch Barbera (Shenandoah Valley (CA)),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202945,102945,Gilbert Cellars 2007 Cabernet Franc (Wahluke Slope),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202946,102946,Glenora 2007 Mason Vineyard Cabernet Sauvignon (Finger Lakes),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202947,102947,Glenora 2008 Riesling (Finger Lakes),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202948,102948,Finca Sophenia 2009 Altosur Sauvignon Blanc (Tupungato),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
202949,102949,Gilbert Cellars 2007 Estate Malbec (Wahluke Slope),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
202950,102950,Woolundry Rd 2006 Cabernet Sauvignon (South Australia),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202951,102951,Anam Cara 2005 Nicholas Estate Pinot Noir (Willamette Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
202952,102952,Archery Summit 2004 Premier Cuvée Pinot Noir (Dundee Hills),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
202953,102953,Cartlidge & Browne 2005 Cabernet Sauvignon (California),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
202954,102954,Ceravolo 2006 Cabernet Sauvignon (Adelaide Plains),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202955,102955,Doña Paula 2006 Los Cardos Syrah (Luján de Cuyo),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
202956,102956,Kenwood 2004 Reserve Merlot (Sonoma County),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
202957,102957,Leeuwin Estate 2003 Prelude Vineyards Cabernet Merlot (Margaret River),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
