wineID,name,description,winary,country,points,price,variety
103314,Ortman Family 2008 Turner Vineyard Pinot Noir (Sta. Rita Hills),"A bit heavy handed, with lots of tannins and acidity, and the jammy cherry-berry fruit is in your face. It's made in a big, bold style that will appeal to fruit-forward fans.",Ortman Family,US,87,40,Pinot Noir
103315,Recanati 2009 Yasmin Kosher Red Red (Galilee),"Year after year, the Yasmin line from Recanati proves itself to be a fantastic value, and the 2009s are no exception. This 60% Merlot-40% Cabernet Sauvignon blend is fruit-driven but appropriately spiced with a lovely mocha-infused finish. The silky texture offers approachable, dusty tannins integrated throughout the medium-weight mouth.",Recanati,Israel,87,11,Bordeaux-style Red Blend
103316,Tenuta di Vignole 2007 Chianti Classico,"Perfect for a pairing with lasagna or meat cannelloni with bechamel sauce, this bright Chianti Classico has the natural acidity to cut though fatty food ingredients. The wine's aromas recall white cherry and raspberry.",Tenuta di Vignole,Italy,87,,Sangiovese
103317,Two Vintners 2007 Lola Red Red (Columbia Valley (WA)),"Lola is a 50-50 Cabernet Sauvignon/Syrah blend, smooth and supple, with a mix of purple berries, black cherry, cassis and smoke. The tannins finish a little green, and the Cab/Syrah combo seems to nullify the clear, varietal expression of either grape, but overall this is a well-crafted wine that could stand nicely alongside a hanger steak.",Two Vintners,US,87,25,Red Blend
103318,X 2009 Truchard Vineyard Pinot Noir (Carneros),"Teeters on the verge of complexity, with dry, spicy flavors of raspberries and cherries. Good Carneros acidity makes for a brisk mouthfeel. Should develop for a year or three in the bottle.",X,US,87,27,Pinot Noir
103319,Albet I Noya 2009 Petit Albet White (Penedès),"Minerally, dry and clean white wine made from 60% Xarello and 40% Chardonnay. The nose is peachy, while the palate is spritzy and bouncy, with short, slightly creamy apple, melon and papaya flavors that are true to Xarello. Finishes smooth but a little flat.",Albet I Noya,Spain,87,13,White Blend
103320,Avignonesi 2008 Rosso di Montepulciano,"Avignonesi takes a traditionalists' approach to most of its wines, including this ruby-colored Rosso di Montepulciano. Slightly muddled aromas of cherry and dried raspberry mingle with tobacco, leather and spice.",Avignonesi,Italy,87,19,Prugnolo Gentile
103321,Binyamina 2009 Reserve Unoaked Kosher Chardonnay (Judean Hills),"Here's a fresh and lively unoaked Chard that's perfect for lighter fare like tabouleh salad or grilled chicken. Green apple and citrus mingle with a hint of lemon custard on the nose, while the medium-weight mouth offers more green plum and white nectarine flavors. Flavorful and refreshing; drink now.",Binyamina,Israel,87,20,Chardonnay
103322,Valserrano 2004 Rioja,"A snappy, high-acid wine that pulses with red fruit aromas and flavors. It's sheering, which is normal for the Graciano variety, but it also tastes nice while delivering a bolt of raspberry and red plum flavor. Oak comes up late, providing a counterweight of vanilla and dry spice. Nice but like all varietal Gracianos, it's sharp and limited.",Valserrano,Spain,87,45,Graciano
103323,Mt. Beautiful 2009 Sauvignon Blanc (Canterbury),"A plump, nicely concentrated Sauvignon Blanc, the 2009 Mount Beautiful doesn't have the most intense aromatics, but is holding on to its weighty melon and fig flavors and lingering citrus finish. Drink up.",Mt. Beautiful,New Zealand,87,20,Sauvignon Blanc
103324,Poggio Nardone 2008 Morellino di Scansano,"Sangiovese is enhanced by small percentages of Malvasia Nera and Colorino to deliver a plush, plump and satisfying Morellino from southern Tuscany. There's a nice feeling of informality here that makes this wine perfect for easy meals with family and friends.",Poggio Nardone,Italy,87,,Sangiovese
103325,Château Ramafort 2008 Médoc,"At first taste, the tannins dominate. Then fresher fruit shows through. The wine is firmly dry, the texture linear, the fruit showing some black currant character.",Château Ramafort,France,87,20,Bordeaux-style Red Blend
103326,Mana 2008 Pinot Noir (Marlborough),"Slightly more concentrated than other Marlborough Pinots in this price range, the 2008 Mana displays modest cherry fruit and an array of savory elements, including game, brine and peppery spice. It's a bit rough around the edges, yet in a charming sort of way. Drink now–2012.",Mana,New Zealand,87,17,Pinot Noir
103327,Drew 2009 Morning Dew Vineyard Pinot Noir (Anderson Valley),"Acidity marks this fresh, young Pinot Noir. It's as if the raspberry and cherry wine has been enlivened with a splash or three of lime juice. This primary fruit tartness may be because the wine was bottled and rushed to market too early. Don't drink it now. Give it a year or two to integrate.",Drew,US,87,47,Pinot Noir
103328,Giuliano Tiberi 2007 Le Vespe Sangiovese (Toscana),"Clove and dark Indian spice is the protagonist here and background aromas of cherry and moist earth play supporting roles. The wine is smooth and soft in the mouth with a bright, zesty close.",Giuliano Tiberi,Italy,87,,Sangiovese
103329,Greater Purpose NV White Label Red (Dry Creek Valley),"Made from an unknown blend of grapes, this nonvintage red is good, dry and versatile. It has juicy flavors of blackberries and pepper, with some extra layers of depth that make it a good value for a restaurant by-the-glass wine.",Greater Purpose,US,87,18,Red Blend
103330,Reina de Castilla 2009 Isabelino Verdejo-Viura (Rueda),"Maybe it's the Viura, becuase this $9 wine seems cleaner, rounder and slightly better than the winery's higher-priced pure Verdejos. Look for generic but fresh peach and citrus aromas and then lip-smacking citrus flavors. Finishes composed and clean, with lasting grapefruit flavor. 60% Verdejo and 40% Viura.",Reina de Castilla,Spain,87,9,Verdejo-Viura
103331,Rocca delle Macìe 2007 Chianti Classico,"This is a classic interpretation of Chianti Classico with bright aromas of small berry fruit, raspberry and blue flower. But there's also a modern touch as well that comes off aromatically as spice and new leather.",Rocca delle Macìe,Italy,87,16,Sangiovese
103332,Joseph Drouhin 2012 Pouilly-Fuissé,"This wine is missing great depth of flavor. It has bright acidity and hints of peach fruit flavors, but remains dull.",Joseph Drouhin,France,84,29,Chardonnay
103333,Vino Vargas 2013 Olé Chardonnay (Central Coast),"There's pineapple and sharp dill on the nose of this wine from a Gilroy-based producer. Once sipped, apple cider and a tinge of petrol flavors emerge.",Vino Vargas,US,84,24,Chardonnay
103334,Demessey 2012 Château de Messey Les Crets (Mâcon-Chardonnay),"This is a generous, rounded and very perfumed wine. Candy and bubble gum flavors give sweetness that contrasts with the acidity.",Demessey,France,84,23,Chardonnay
103335,Four Degrees of Riesling 2012 0 Degree Dry Riesling (Seneca Lake),"Faithful to its label, this zero-degree residual-sugar Riesling is stark, steely and intensely dry. Bracing lemon acidity and tart green-apple flavors lend a tight, unyielding feel to the palate, but it's a refreshing accompaniment to creamy pasta or chicken dishes. Drink now.",Four Degrees of Riesling,US,84,16,Riesling
103336,Joseph Drouhin 2011 Chorey-lès-Beaune,"The wine is tight, green and herbal. It has some fruitiness, but that is suppressed by general underripeness. The tannins are hard at the end.",Joseph Drouhin,France,84,28,Pinot Noir
103337,Knapp 2013 Dry Rosé (Finger Lakes),"Dusty mineral and earth tones lend a savory feel to delicate cherry and red-plum flavors in this pale pink rosé. Bright, fresh raspberry-lemonade acidity bristles on the palate.",Knapp,US,84,13,Rosé
103338,Armosa 2008 Curma Nero d'Avola (Sicilia),"Funky aromas of farmyard, tire rubber and fetid flowers waft from the glass of this Nero d'Avola. The muddled palate offers stewed prune, overripe black plum and oaky vanilla alongside bitter, green sensations of old sage. Panebianco, Vinity.",Armosa,Italy,84,35,Nero d'Avola
103339,Fulkerson 2012 William Vigne Grüner Veltliner (Seneca Lake),"Aromas of pressed apple and pear are savory and earthy on this brisk, medium-bodied Grüner Veltliner. There's a dusty minerality that lingers through the midpalate, but the finish is bright and lemony.",Fulkerson,US,84,14,Grüner Veltliner
103340,Stomping Ground 2012 Chardonnay (California),"Pleasant and fruity to sip, soft in texture, light- to medium bodied, it has a rich yellow-gold color, butter-candy aromas, ripe apple flavors and a slightly sweet finish.",Stomping Ground,US,84,10,Chardonnay
103341,L. Tramier & Fils 2012 Linteau Red (Côtes du Rhône),"This blend of 70% Grenache and 30% Syrah is a chunky, slightly rustic style of Côtes-du-Rhône. It starts off with tar and herb aromas, then turns plummy and chocolaty on the palate. Drink now–2017.",L. Tramier & Fils,France,84,13,Rhône-style Red Blend
103342,Lo Nuevo 2012 Covello Albariño (Rías Baixas),"Peach and apple aromas are fruity but not precise or minerally. This has peachy acidity but a wide, unfocused palate. Flavors of peach and nectarine are tasty but lack the crispness that Albariño is known for.",Lo Nuevo,Spain,84,15,Albariño
103343,Pierre André 2011 Ladoix,"This tight wine has red fruit acidity without the richness. With its green edge, it's likely to remain full of acidity even as it matures.",Pierre André,France,84,29,Pinot Noir
103344,Suvla 2012 Kinali Yapincak (Thrace),"Made of Kinali Yapincak, a grape native to Turkey, this deep-straw colored wine does not give up much on the nose beyond a touch of apricot and just-washed cotton sheets. It does not seem wholly integrated on the palate, with chewy tannins overpowering flavors of melon, toast and white flower.",Suvla,Turkey,84,15,Kinali Yapincak
103345,Swedish Hill 2012 Reserve Chardonnay (Finger Lakes),Pressed apple notes are touched with butter and creamed corn on this savory-style Chardonnay. It's rich and full on the palate with a satisfying silkiness that's brightened with lemony acidity.,Swedish Hill,US,84,17,Chardonnay
103346,Chanson Père et Fils 2012 Viré-Clessé,"The green fruit flavors dominate this very fresh, crisp wine. It has acidity as much as fruitiness, giving a steely, tight character. Drink now.",Chanson Père et Fils,France,84,,Chardonnay
103347,Coto de Hayas 2013 Chardonnay (Campo de Borja),Mild aromas of apple and generic white fruits are friendly enough. This has a monotone citrusy mouthfeel and flavors of tangerine and grapefruit. A bit of stalky corn and hay flavor rises up on the finish.,Coto de Hayas,Spain,84,9,Chardonnay
103348,Demessey 2011 Les Hâtes (Santenay),"A firm wine that is mainly tannin without a great fruit element. It is dry, tight and hard-edged.",Demessey,France,84,40,Pinot Noir
103349,Jean-Marie Challand 2012 Vieilles Vignes (Viré-Clessé),"Tropical in character, this wine has soft acidity and an attractive texture. With ripe mango flavor, it's full in the mouth and ready to drink.",Jean-Marie Challand,France,84,30,Chardonnay
103350,Domaine Sophie Cinier 2012 Mâcon-Fuissé,"Burnt caramel aromas give a wine that has weight, sweetness and packs in the vanilla. It misses out on real fruitiness, giving weight rather than freshness.",Domaine Sophie Cinier,France,84,,Chardonnay
103351,Fazeli Cellars 2009 Khayyam Cabernet Sauvignon (Temecula Valley),"Complicated, at times confusingly dank aromas of mushrooms, hops, dill and other wet herbs emerge from this bottling. Those atypical varietal characters find their way onto the palate as well, with olive and stewed mushrooms leading the way.",Fazeli Cellars,US,84,50,Cabernet Sauvignon
103352,Four Degrees of Riesling 2012 2nd Degree Medium Sweet Riesling (Finger Lakes),"Lush and tropical with rich, ripe streaks of pineapple and mango, this medium-sweet Riesling is unabashedly forward and fruity, but hints of earth and dust on the midpalate lend a dark tone. Light on its feet, with a lemony finish.",Four Degrees of Riesling,US,84,14,Riesling
103353,Pierre André 2012 Saint-Véran,"Tight, acidic and very crisp, it's propelled forward by lemon zest and grapefruit flavors. It is bright, fruity and light in texture.",Pierre André,France,84,20,Chardonnay
